	sourcepage	rebuttalpage
4130	http://healing.about.com/od/homeopathy/a/homeopathy_fact.htm	http://en.wikipedia.org/wiki/Homeopathy
4131	http://www.homeopathy-soh.org/about-homeopathy/	http://en.wikipedia.org/wiki/Homeopathy
4132	http://www.naturalnews.com/024512_homeopathic_homeopathy_medicine.html	http://en.wikipedia.org/wiki/Homeopathy
4133	http://www.extraordinarymedicine.org/	http://en.wikipedia.org/wiki/Homeopathy
4134	http://www.bookonhealing.com/	http://en.wikipedia.org/wiki/Homeopathy
4135	http://www.hahnemannlabs.com/about_homeopathy.html	http://en.wikipedia.org/wiki/Homeopathy
4136	http://www.homeopathyworks.com/	http://en.wikipedia.org/wiki/Homeopathy
4137	http://www.theguardian.com/commentisfree/2010/jul/15/homeopathy-works-scientific-evidence	http://en.wikipedia.org/wiki/Homeopathy
4138	http://www.naturalnews.com/033558_homeopathy_science.html	http://en.wikipedia.org/wiki/Homeopathy
4139	http://www.dailymail.co.uk/health/article-4040/Homeopathy-works.html	http://en.wikipedia.org/wiki/Homeopathy
4140	http://blog.antinovaordemmundial.com/2013/06/filme-a-cura-do-cancer-burzynski-o-filme-o-cancer-e-um-grande-negocio-legendado-portugues/	http://www.sciencebasedmedicine.org/stanislaw-burzynski-bad-medicine-a-bad-movie/
4142	http://debbybruck.hubpages.com/hub/Homeopathy-and-Croup	http://www.chapmancentral.co.uk/blahg/2010/09/uncritical-admiration/
4143	http://safe-medicine.blogspot.com/2011/04/mmr-causes-measles.html	http://www.chapmancentral.co.uk/blahg/2011/04/vaccines-are-wrong-because-they-prevent-mumps-apparently/
4145	http://www.gaia-health.com/articles401/000430-smell-quantum-physics-homeopathy.shtml	http://www.chapmancentral.co.uk/blahg/2011/04/smell-is-a-quantum-physics-phenomenon-implications-for-homeopathy-none/
4146	http://hawaiiishot.com/at-the-very-least-your-days-of-eating-pacific-ocean-fish-are-over.html	http://www.snopes.com/photos/technology/fukushima.asp
4147	http://www.nytimes.com/2013/06/19/world/asia/high-level-of-radioactive-strontium-found-in-groundwater-near-fukishima-plant.html	http://atomicinsights.com/fear-mongering-over-water-leaks-at-fukushima-dai-ichi/
4148	http://articles.washingtonpost.com/2013-08-23/world/41438893_1_radioactive-water-tepco-fukushima	http://atomicinsights.com/fear-mongering-over-water-leaks-at-fukushima-dai-ichi/
4149	http://www.secretsofthefed.com/the-vaccine-scam-children-worldwide-are-contracting-the-very-diseases-they-are-being-vaccinated-against/	http://en.wikipedia.org/wiki/Vaccination
4150	http://www.rollingstone.com/movies/news/bryan-cranston-cast-as-lex-luthor-in-man-of-steel-20130826	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4151	http://www.eonline.com/news/452345/bryan-cranston-reportedly-cast-as-lex-luthor-in-man-of-steel-sequel-joseph-gordon-levitt-talks-ben-affleck-as-batman	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4152	http://movies.cosmicbooknews.com/content/exclusive-bryan-cranston-lex-luthor-batman-superman-matt-damon-aquaman-mark-strong-sinestro	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4153	http://www.nj.com/entertainment/index.ssf/2013/08/bryan_cranston_is_lex_luthor_in_next_man_of_steel_film_report_says.html	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4154	http://news.sky.com/story/1133594/bryan-cranston-to-play-lex-luthor-in-sequel	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4155	http://hollywoodlife.com/2013/08/28/bryan-cranston-cast-lex-luthor-man-of-steel-sequel-superman/	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4156	http://www.independent.co.uk/arts-entertainment/films/news/breaking-bads-bryan-cranston-to-play-lex-luthor-in-man-of-steel-sequel-8785892.html	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4157	http://www.people.com/people/article/0,,20729224,00.html	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4158	http://www.newser.com/story/173222/your-next-lex-luthor-bryan-cranston.html	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4159	http://www.starpulse.com/news/Casey_Johnson/2013/08/26/bryan_cranston_cast_as_lex_luthor_matt	http://social.entertainment.msn.com/movies/blogs/post--keep-your-hair-on-bryan-cranston-is-not-lex-luthor
4160	http://www.hmc21.org/#	http://www.chapmancentral.co.uk/blahg/2013/08/hmc21-open-letter-to-the-asa/
4161	http://dvd.netflix.com/Movie/Burzynski-Cancer-is-Serious-Business-Part-II/70285791	http://anp4all.org/
4163	/pmc/articles/PMC3170075/	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4164	http://www.naturalnews.com/032306_vaccines_infant_mortality.html	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4165	http://gaia-health.com/gaia-blog/2012-07-14/more-vaccines-equal-more-infant-deaths-study-documents/	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4166	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3170075/	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4167	http://het.sagepub.com/content/early/2011/05/04/0960327111407644	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4168	http://het.sagepub.com/content/30/9/1420	http://scienceblogs.com/insolence/2011/05/16/vaccines-and-infant-mortality-rates/
4169	http://chemtrailsplanet.net/2013/01/12/neurologist-warns-aluminum-in-chemtrails-could-cause-explosive-increase-in-neurodegenerative-diseases/	http://en.wikipedia.org/wiki/Chemtrail_conspiracy_theory
4170	http://aircrap.org/	http://en.wikipedia.org/wiki/Chemtrail_conspiracy_theory
4171	http://aircrap.org/	http://science.howstuffworks.com/transport/flight/modern/what-are-chemtrails.htm
4173	http://www.reasonablefaith.org/the-historicity-of-the-empty-tomb-of-jesus	http://www.infidels.org/library/modern/peter_kirby/tomb/rebuttal2.html
4174	http://www.reasonablefaith.org/the-historicity-of-the-empty-tomb-of-jesus	http://www.infidels.org/library/modern/richard_carrier/indef/4e.html
4175	http://www.hmc21.org/#/nonsense-not-science/4549591274	http://www.chapmancentral.co.uk/blahg/2011/03/nonsense/
4176	http://www.hmc21.org/#/why-it-works/4533514918	http://www.chapmancentral.co.uk/blahg/2013/08/homeopathy-why-it-works/
4177	http://www.independent.ie/business/irish/wave-goodbye-to-global-warming-gm-and-pesticides-29525621.html	http://unshavedmouse.wordpress.com/2013/08/27/question-has-irelands-biggest-newspaper-lost-its-goddamn-mind/
4178	http://www.nyhetsspeilet.no/2013/08/verdensomspennende-markering-mot-chemtrails-25-august/	http://science.howstuffworks.com/transport/flight/modern/what-are-chemtrails.htm
4179	http://www.fluscam.com/FLUscam.com/HOME.html	http://en.wikipedia.org/wiki/Vaccination
4180	http://wattsupwiththat.com/2013/08/28/cooks-97-climate-consensus-paper-crumbles-upon-examination/	http://www.realsceptic.com/2013/08/29/cooks-97-climate-consensus-paper-doesnt-crumble-upon-examination/
4181	http://wattsupwiththat.com/2013/08/31/claim-post-glacial-rebound-is-a-myth/	http://www.realsceptic.com/2013/09/01/watt-about-post-glacial-rebound/
4182	http://www.everythingbirthblog.com/2011/05/delayed-vaccination-schedule-fact-sheet/	http://www.sciencebasedmedicine.org/vaccine-schedules-and-infant-mortality-a-false-relationship-promoted-by-the-anti-vaccine-movement/
4183	http://healthwyze.org/index.php/component/content/article/83-the-hepatitis-b-vaccine-scam.html	http://thechart.blogs.cnn.com/2013/03/29/vaccine-autism-connection-debunked-again/
4184	http://www.globalclimatescam.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4185	http://www.climatechangedispatch.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4186	http://www.express.co.uk/news/uk/143573/Climate-change-fraud	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4187	http://principia-scientific.org/supportnews/latest-news/206-un-global-warming-fraud-exposed-by-detailed-new-study.html	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4188	https://www.facebook.com/ccdispatch	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4189	http://freedomoutpost.com/2013/06/obamas-climate-change-stupidity/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4191	http://www.glennbeck.com/2013/07/26/global-warming-fear-mongering/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4192	http://hnn.us/blogs/climate-change-fear-mongering	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4193	http://www.ijreview.com/2013/06/61183-fear-mongering-global-warming-like-four-hiroshima-bombs-every-second/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4194	http://JarkesyPolitical.com/2013/06/25/history-of-climate-change-hysteria-and-fear-mongering/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4195	http://www.prweb.com/releases/2013/5/prweb10753602.htm	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4196	http://seekingalpha.com/instablog/7360901-robert-wagner/2145992-investors-shouldnt-buy-into-the-global-warming-fear-mongering	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4197	http://wattsupwiththat.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4198	http://www.appinsys.com/GlobalWarming/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4199	http://australianclimatemadness.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4200	http://bishophill.squarespace.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4201	http://www.c3headlines.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4202	http://www.carlineconomics.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4203	http://climateaudit.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4204	http://www.climatechange101.ca/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4205	http://www.climateconversation.wordshine.co.nz/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4206	http://www.climate-resistance.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4207	http://climatesanity.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4208	http://www.climate-skeptic.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4209	http://www.climateviews.com/Climate_Views/Home.html	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4210	http://www.co2science.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4211	http://translate.google.com/translate?sl=de&tl=en&js=n&prev=_t&hl=en&ie=UTF-8&layout=2&eotf=1&u=http%3A%2F%2Fdiekaltesonne.de%2F	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4212	http://diekaltesonne.de/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4213	http://diggingintheclay.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4214	http://climatesense-norpag.blogspot.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4215	http://drtimball.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4216	http://ecotretas.blogspot.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4217	http://www.friendsofscience.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4218	http://hauntingthelibrary.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4219	http://www.icecap.us/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4220	http://jennifermarohasy.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4221	http://www.staatvanhetklimaat.nl/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4222	http://www.masterresource.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4223	http://landshape.org/enm/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4224	http://nofrakkingconsensus.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4225	http://tallbloke.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4226	http://noconsensus.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4227	http://chiefio.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4228	http://cosmictusk.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4229	http://www.thegwpf.org/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4230	http://hockeyschtick.blogspot.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4231	http://nextgrandminimum.wordpress.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4232	http://motls.blogspot.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4233	http://tomnelson.blogspot.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4234	http://www.coyoteblog.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4235	http://www.warwickhughes.com/blog/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4236	http://www.worldclimatereport.com/	http://en.wikipedia.org/wiki/Scientific_opinion_on_climate_change
4237	http://www.icr.org/article/260/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4238	http://www.icr.org/home/resources/resources_tracts_scientificcaseagainstevolution/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4239	http://www.icr.org/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4240	http://www.lifescienceprize.org/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4241	http://www.ucg.org/science/prove-evolution-false-even-without-bible-0/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4242	http://www.matthewmcgee.org/creation.html	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4243	http://www.geocities.ws/etmcmullen/Noev.htm	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4244	http://www.abovetopsecret.com/forum/thread163678/pg1	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4245	http://www.jesus-is-savior.com/Evolution%20Hoax/4000.htm	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4246	http://www.discovery.org/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4247	http://www.answersingenesis.org/	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4248	http://creationwiki.org/Main_Page	http://en.wikipedia.org/wiki/Evidence_of_common_descent
4249	http://www.independent.ie/business/irish/wave-goodbye-to-global-warming-gm-and-pesticides-29525621.html	http://sunnyspells.wordpress.com/2013/08/31/austin-darraghs-magic-water-machine/
4250	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://www.newscientist.com/article/dn22287-study-linking-gm-crops-and-cancer-questioned.html
4251	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://www.emilywillinghamphd.com/2012/09/was-it-gmos-or-bpa-that-did-in-those.html
4252	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://dotearth.blogs.nytimes.com/2012/09/20/the-gmo-food-fight-rats-cancer-and-single-study-syndrome/
4253	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://scienceblogs.com/denialism/2012/09/24/anti-gmo-study-is-appropriately-dismissed-as-biased-poorly-performed/
4254	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://news.discovery.com/earth/plants/gm-corn-tumor-study-120920.htm
4255	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	https://embargowatch.wordpress.com/2012/09/21/stenographers-anyone-gmo-rat-study-co-sponsor-engineered-embargo-to-prevent-scrutiny/
4256	http://www.thegrocer.co.uk/topics/technology-and-supply-chain/monsanto-weedkiller-and-gm-maize-in-shocking-cancer-study/232603.article	http://www.forbes.com/home_usa/
